,longitude,latitude,area
3253,173.1,-44.4,88598761.10784324
3254,173.1,-44.3,88747710.73936306
3255,173.1,-44.2,88896383.22077318
3256,173.1,-44.1,89044778.13837941
3257,173.1,-44.0,89192895.0798406
3258,173.1,-43.9,89340733.63377842
3259,173.1,-43.8,89488293.38967247
3260,173.1,-43.7,89635573.93834496
3261,173.1,-43.6,89782574.87152696
3262,173.1,-43.5,89929295.78169361
3263,173.1,-43.4,90075736.26272735
3264,173.1,-43.3,90221895.90948656
3265,173.1,-43.2,90367774.31765231
3266,173.1,-43.1,90513371.08409163
3267,173.1,-43.0,90658685.8066642
3268,173.1,-42.9,90803718.0842438
3269,173.1,-42.8,90948467.51677264
3270,173.1,-42.7,91092933.70524931
3271,173.1,-42.6,91237116.25151415
3272,173.1,-42.5,91381014.75870788
3273,173.1,-42.4,91524628.83072808
3274,173.1,-42.3,91667958.07296027
3275,173.1,-42.2,91811002.09105465
3276,173.1,-42.1,91953760.4924734
3277,173.1,-42.0,92096232.88525175
3278,173.1,-41.9,92238418.87857732
3279,173.1,-41.8,92380318.08269367
3280,173.1,-41.7,92521930.1088049
3281,173.1,-41.6,92663254.56928034
3282,173.1,-41.5,92804291.07724589
3283,173.1,-41.4,92945039.24726981
3284,173.1,-41.3,93085498.69458506
3285,173.1,-41.2,93225669.03555804
3286,173.1,-41.1,93365549.88770309
3287,173.1,-41.0,93505140.86948644
3288,173.1,-40.9,93644441.60025072
3289,173.1,-40.8,93783451.70067602
3290,173.1,-40.7,93922170.79201834
3291,173.1,-40.6,94060598.49733579
3292,173.1,-40.5,94198734.43973838
3293,173.1,-40.4,94336578.24424094
3294,173.1,-40.3,94474129.53625157
3295,173.1,-40.2,94611387.94248006
3296,173.1,-40.1,94748353.09066392
3297,173.1,-40.0,94885024.60970406
3298,173.1,-39.9,95021402.12926903
3299,173.1,-39.8,95157485.27998206
3300,173.1,-39.7,95293273.69385022
3301,173.1,-39.6,95428767.00383376
3302,173.1,-39.5,95563964.8436822
3303,173.1,-39.4,95698866.84812357
3304,173.1,-39.3,95833472.65335803
3305,173.1,-39.2,95967781.89639488
3306,173.1,-36.2,99857399.02522728
3307,173.1,-36.1,99982340.36465603
3308,173.1,-36.0,100106974.0655959
3309,173.1,-35.9,100231299.79868725
3310,173.1,-35.8,100355317.23569897
3311,173.1,-35.7,100479026.04944474
3312,173.1,-35.6,100602425.91357492
3313,173.1,-35.5,100725516.5028834
3314,173.1,-35.4,100848297.4933666
3315,173.1,-35.3,100970768.5615588
3316,173.1,-35.2,101092929.3855293
3317,173.1,-35.1,101214779.64390905
3318,173.1,-35.0,101336319.01669526
3319,173.1,-34.9,101457547.18484233
3320,173.1,-34.8,101578463.83002192
3321,173.1,-34.7,101699068.63518435
3322,173.1,-34.6,101819361.2845445
3323,173.1,-34.5,101939341.46252961
3324,173.1,-34.4,102059008.85542788
3325,173.1,-34.3,102178363.14998296
3326,173.1,-34.2,102297404.0343268
3327,173.1,-34.1,102416131.19720222
3328,173.1,-34.0,102534544.3290753
3329,173.2,-44.3,88747710.73937854
3330,173.2,-44.2,88896383.2208212
3331,173.2,-44.1,89044778.13837688
3332,173.2,-44.0,89192895.0798581
3333,173.2,-43.9,89340733.63376985
3334,173.2,-43.8,89488293.38970849
3335,173.2,-43.7,89635573.9383493
3336,173.2,-43.6,89782574.87156284
3337,173.2,-43.5,89929295.78170605
3338,173.2,-43.4,90075736.26279053
3339,173.2,-43.3,90221895.90949413
3340,173.2,-43.2,90367774.3176929
3341,173.2,-43.1,90513371.084099
3342,173.2,-43.0,90658685.8066719
3343,173.2,-42.9,90803718.08426458
3344,173.2,-42.8,90948467.51679376
3345,173.2,-42.7,91092933.70529653
3346,173.2,-42.6,91237116.25153333
3347,173.2,-42.5,91381014.75872454
3348,173.2,-42.4,91524628.83077633
3349,173.2,-42.3,91667958.07297775
3350,173.2,-42.2,91811002.09107558
3351,173.2,-42.1,91953760.49251069
3352,173.2,-42.0,92096232.88526666
3353,173.2,-41.9,92238418.87859061
3354,173.2,-41.8,92380318.08275332
3355,173.2,-41.7,92521930.10881752
3356,173.2,-41.6,92663254.5692894
3357,173.2,-41.5,92804291.07726581
3358,173.2,-41.4,92945039.24731272
3359,173.2,-41.3,93085498.69459233
3360,173.2,-41.2,93225669.0355674
3361,173.2,-41.1,93365549.88774666
3362,173.2,-41.0,93505140.8695201
3363,173.2,-40.9,93644441.60024518
3364,173.2,-40.8,93783451.70073307
3365,173.2,-40.7,93922170.79206628
3366,173.2,-40.6,94060598.49734113
3367,173.2,-40.5,94198734.43977872
3368,173.2,-40.4,94336578.24423827
3369,173.2,-40.3,94474129.5362919
3370,173.2,-40.2,94611387.94248487
3371,173.2,-40.1,94748353.0907147
3372,173.2,-40.0,94885024.60972588
3373,173.2,-39.9,95021402.12927121
3374,173.2,-39.8,95157485.27998391
3375,173.2,-39.7,95293273.69389063
3376,173.2,-39.6,95428767.00383973
3377,173.2,-39.5,95563964.8436761
3378,173.2,-39.4,95698866.84815948
3379,173.2,-39.3,95833472.65336496
3380,173.2,-39.2,95967781.89643532
3381,173.2,-39.1,96101794.21497339
3382,173.2,-36.3,99732150.37759288
3383,173.2,-36.2,99857399.02524889
3384,173.2,-36.1,99982340.36467281
3385,173.2,-36.0,100106974.06564468
3386,173.2,-35.9,100231299.79870015
3387,173.2,-35.8,100355317.23575813
3388,173.2,-35.7,100479026.0494651
3389,173.2,-35.6,100602425.91357818
3390,173.2,-35.5,100725516.50292146
3391,173.2,-35.4,100848297.49337858
3392,173.2,-35.3,100970768.56160855
3393,173.2,-35.2,101092929.38553639
3394,173.2,-35.1,101214779.6439458
3395,173.2,-35.0,101336319.01671495
3396,173.2,-34.9,101457547.18485552
3397,173.2,-34.8,101578463.83001381
3398,173.2,-34.7,101699068.63523373
3399,173.2,-34.6,101819361.28455462
3400,173.2,-34.5,101939341.46251707
3401,173.2,-34.4,102059008.85545152
3402,173.2,-34.3,102178363.1500486
3403,173.2,-34.2,102297404.03432584
3404,173.2,-34.1,102416131.19723527
3405,173.3,-44.3,88747710.73937108
3406,173.3,-44.2,88896383.22077996
3407,173.3,-44.1,89044778.13841374
3408,173.3,-44.0,89192895.07983842
3409,173.3,-43.9,89340733.63382673
3410,173.3,-43.8,89488293.389682
3411,173.3,-43.7,89635573.93836421
3412,173.3,-43.6,89782574.87158707
3413,173.3,-43.5,89929295.78170437
3414,173.3,-43.4,90075736.26277211
3415,173.3,-43.3,90221895.90953556
3416,173.3,-43.2,90367774.31769238
3417,173.3,-43.1,90513371.08409284
3418,173.3,-43.0,90658685.80665432
3419,173.3,-42.9,90803718.08428337
3420,173.3,-42.8,90948467.51678124
3421,173.3,-42.7,91092933.70527747
3422,173.3,-42.6,91237116.25153263
3423,173.3,-42.5,91381014.7587206
3424,173.3,-42.4,91524628.83079141
3425,173.3,-42.3,91667958.072978
3426,173.3,-42.2,91811002.09109743
3427,173.3,-42.1,91953760.49249692
3428,173.3,-42.0,92096232.88527629
3429,173.3,-41.9,92238418.87860155
3430,173.3,-41.8,92380318.08273074
3431,173.3,-41.7,92521930.10880071
3432,173.3,-41.6,92663254.56930573
3433,173.3,-41.5,92804291.07726415
3434,173.3,-41.4,92945039.2473031
3435,173.3,-41.3,93085498.69464424
3436,173.3,-41.2,93225669.03554371
3437,173.3,-41.1,93365549.88774969
3438,173.3,-41.0,93505140.86949998
3439,173.3,-40.9,93644441.60027258
3440,173.3,-40.8,93783451.70068145
3441,173.3,-40.7,93922170.79207751
3442,173.3,-40.6,94060598.49736457
3443,173.3,-40.5,94198734.43974361
3444,173.3,-40.4,94336578.24425735
3445,173.3,-40.3,94474129.53628227
3446,173.3,-40.2,94611387.94249165
3447,173.3,-40.1,94748353.0907057
3448,173.3,-40.0,94885024.60972983
3449,173.3,-39.9,95021402.12928386
3450,173.3,-39.8,95157485.2799991
3451,173.3,-39.7,95293273.69386292
3452,173.3,-39.6,95428767.00383928
3453,173.3,-39.5,95563964.84369679
3454,173.3,-39.4,95698866.84818679
3455,173.3,-39.3,95833472.65336572
3456,173.3,-39.2,95967781.89638315
3457,173.3,-39.1,96101794.21500392
3458,173.3,-39.0,96235509.24831775
3459,173.3,-36.4,99606594.75301725
3460,173.3,-36.3,99732150.37755856
3461,173.3,-36.2,99857399.02523029
3462,173.3,-36.1,99982340.36467919
3463,173.3,-36.0,100106974.065595
3464,173.3,-35.9,100231299.79873288
3465,173.3,-35.8,100355317.23570135
3466,173.3,-35.7,100479026.04947338
3467,173.3,-35.6,100602425.91355032
3468,173.3,-35.5,100725516.50295985
3469,173.3,-35.4,100848297.49335375
3470,173.3,-35.3,100970768.56157066
3471,173.3,-35.2,101092929.38552222
3472,173.3,-35.1,101214779.64397036
3473,173.3,-35.0,101336319.01668778
3474,173.3,-34.9,101457547.18488072
3475,173.3,-34.8,101578463.83001773
3476,173.3,-34.7,101699068.63522823
3477,173.3,-34.6,101819361.284532
3478,173.3,-34.5,101939341.46253626
3479,173.3,-34.4,102059008.85545811
3480,173.3,-34.3,102178363.15001203
3481,173.3,-34.2,102297404.03430885
3482,173.4,-44.2,88896383.22079888
3483,173.4,-44.1,89044778.13841188
3484,173.4,-44.0,89192895.07984345
3485,173.4,-43.9,89340733.63381514
3486,173.4,-43.8,89488293.38966544
3487,173.4,-43.7,89635573.93838945
3488,173.4,-43.6,89782574.871571
3489,173.4,-43.5,89929295.78168204
3490,173.4,-43.4,90075736.26277626
3491,173.4,-43.3,90221895.90953349
3492,173.4,-43.2,90367774.31768149
3493,173.4,-43.1,90513371.08408754
3494,173.4,-43.0,90658685.80665275
3495,173.4,-42.9,90803718.08427595
3496,173.4,-42.8,90948467.51676589
3497,173.4,-42.7,91092933.70528965
3498,173.4,-42.6,91237116.2515112
3499,173.4,-42.5,91381014.75873327
3500,173.4,-42.4,91524628.83076423
3501,173.4,-42.3,91667958.0729731
3502,173.4,-42.2,91811002.09107853
3503,173.4,-42.1,91953760.49248368
3504,173.4,-42.0,92096232.88529703
3505,173.4,-41.9,92238418.87857425
3506,173.4,-41.8,92380318.08273
3507,173.4,-41.7,92521930.10880736
3508,173.4,-41.6,92663254.56926805
3509,173.4,-41.5,92804291.0772927
3510,173.4,-41.4,92945039.24728642
3511,173.4,-41.3,93085498.69462144
3512,173.4,-41.2,93225669.03555202
3513,173.4,-41.1,93365549.8877453
3514,173.4,-41.0,93505140.86948073
3515,173.4,-40.9,93644441.60024914
3516,173.4,-40.8,93783451.70068207
3517,173.4,-40.7,93922170.79208258
3518,173.4,-40.6,94060598.49734305
3519,173.4,-40.5,94198734.43976146
3520,173.4,-40.4,94336578.24425715
3521,173.4,-40.3,94474129.53625196
3522,173.4,-40.2,94611387.94252993
3523,173.4,-40.1,94748353.09072316
3524,173.4,-40.0,94885024.60972326
3525,173.4,-39.9,95021402.12928236
3526,173.4,-39.8,95157485.27999416
3527,173.4,-39.7,95293273.69385256
3528,173.4,-39.6,95428767.0038538
3529,173.4,-39.5,95563964.84371777
3530,173.4,-39.4,95698866.84815583
3531,173.4,-39.3,95833472.65337388
3532,173.4,-39.2,95967781.89640176
3533,173.4,-39.1,96101794.21502449
3534,173.4,-39.0,96235509.24832322
3535,173.4,-38.9,96368926.63649432
3536,173.4,-36.5,99480732.4839212
3537,173.4,-36.4,99606594.75299433
3538,173.4,-36.3,99732150.3775748
3539,173.4,-36.2,99857399.02524213
3540,173.4,-36.1,99982340.36468725
3541,173.4,-36.0,100106974.06563745
3542,173.4,-35.9,100231299.79869711
3543,173.4,-35.8,100355317.23573434
3544,173.4,-35.7,100479026.04946318
3545,173.4,-35.6,100602425.91357021
3546,173.4,-35.5,100725516.50293526
3547,173.4,-35.4,100848297.49335949
3548,173.4,-35.3,100970768.5615541
3549,173.4,-35.2,101092929.38549846
3550,173.4,-35.1,101214779.64397636
3551,173.4,-35.0,101336319.0166924
3552,173.4,-34.9,101457547.18488662
3553,173.4,-34.8,101578463.83002988
3554,173.4,-34.7,101699068.63519055
3555,173.4,-34.6,101819361.2845446
3556,173.4,-34.5,101939341.46252005
3557,173.4,-34.4,102059008.85544449
3558,173.4,-34.3,102178363.15006255
3559,173.4,-34.2,102297404.03428853
3560,173.5,-44.1,89044778.13837971
3561,173.5,-44.0,89192895.07984866
3562,173.5,-43.9,89340733.63374555
3563,173.5,-43.8,89488293.38966858
3564,173.5,-43.7,89635573.93835859
3565,173.5,-43.6,89782574.87155609
3566,173.5,-43.5,89929295.78166683
3567,173.5,-43.4,90075736.26274452
3568,173.5,-43.3,90221895.9095314
3569,173.5,-43.2,90367774.31764947
3570,173.5,-43.1,90513371.08407582
3571,173.5,-43.0,90658685.80665503
3572,173.5,-42.9,90803718.0842313
3573,173.5,-42.8,90948467.51679742
3574,173.5,-42.7,91092933.70525876
3575,173.5,-42.6,91237116.25151275
3576,173.5,-42.5,91381014.75874163
3577,173.5,-42.4,91524628.83073908
3578,173.5,-42.3,91667958.07294397
3579,173.5,-42.2,91811002.09109177
3580,173.5,-42.1,91953760.4924613
3581,173.5,-42.0,92096232.88529289
3582,173.5,-41.9,92238418.8785265
3583,173.5,-41.8,92380318.08273086
3584,173.5,-41.7,92521930.10879782
3585,173.5,-41.6,92663254.56926525
3586,173.5,-41.5,92804291.07728319
3587,173.5,-41.4,92945039.24727204
3588,173.5,-41.3,93085498.69459675
3589,173.5,-41.2,93225669.03556988
3590,173.5,-41.1,93365549.88771829
3591,173.5,-41.0,93505140.8694996
3592,173.5,-40.9,93644441.60023111
3593,173.5,-40.8,93783451.70068154
3594,173.5,-40.7,93922170.79206601
3595,173.5,-40.6,94060598.49729736
3596,173.5,-40.5,94198734.4397709
3597,173.5,-40.4,94336578.24424602
3598,173.5,-40.3,94474129.53622364
3599,173.5,-40.2,94611387.94249272
3600,173.5,-40.1,94748353.09069948
3601,173.5,-40.0,94885024.60970753
3602,173.5,-39.9,95021402.12929057
3603,173.5,-39.8,95157485.27994676
3604,173.5,-39.7,95293273.69384643
3605,173.5,-39.6,95428767.00384808
3606,173.5,-39.5,95563964.84368095
3607,173.5,-39.4,95698866.84809473
3608,173.5,-39.3,95833472.65338746
3609,173.5,-39.2,95967781.89636263
3610,173.5,-39.1,96101794.21500374
3611,173.5,-39.0,96235509.24828582
3612,173.5,-38.9,96368926.6364616
3613,173.5,-38.8,96502046.020321
3614,173.5,-38.7,96634867.04203813
3615,173.5,-36.6,99354563.9035671
3616,173.5,-36.5,99480732.48392405
3617,173.5,-36.4,99606594.75297998
3618,173.5,-36.3,99732150.3775484
3619,173.5,-36.2,99857399.02522868
3620,173.5,-36.1,99982340.36464813
3621,173.5,-36.0,100106974.06561427
3622,173.5,-35.9,100231299.79867114
3623,173.5,-35.8,100355317.2357248
3624,173.5,-35.7,100479026.04946606
3625,173.5,-35.6,100602425.91355616
3626,173.5,-35.5,100725516.50290294
3627,173.5,-35.4,100848297.4933459
3628,173.5,-35.3,100970768.56155974
3629,173.5,-35.2,101092929.38551119
3630,173.5,-35.1,101214779.64393114
3631,173.5,-35.0,101336319.01668514
3632,173.5,-34.9,101457547.1848312
3633,173.5,-34.8,101578463.83001328
3634,173.5,-34.7,101699068.63522422
3635,173.5,-34.6,101819361.28453922
3636,173.5,-34.5,101939341.46249628
3637,173.5,-34.4,102059008.8554039
3638,173.5,-34.3,102178363.15000142
3639,173.6,-43.9,89340733.63380113
3640,173.6,-43.8,89488293.38971813
3641,173.6,-43.7,89635573.9383944
3642,173.6,-43.6,89782574.87154973
3643,173.6,-43.5,89929295.78169464
3644,173.6,-43.4,90075736.26279402
3645,173.6,-43.3,90221895.9094873
3646,173.6,-43.2,90367774.31770232
3647,173.6,-43.1,90513371.08411372
3648,173.6,-43.0,90658685.80666025
3649,173.6,-42.9,90803718.08427817
3650,173.6,-42.8,90948467.51679066
3651,173.6,-42.7,91092933.70530851
3652,173.6,-42.6,91237116.25152996
3653,173.6,-42.5,91381014.75873354
3654,173.6,-42.4,91524628.83076811
3655,173.6,-42.3,91667958.0729737
3656,173.6,-42.2,91811002.09105098
3657,173.6,-42.1,91953760.49253869
3658,173.6,-42.0,92096232.88525186
3659,173.6,-41.9,92238418.87860681
3660,173.6,-41.8,92380318.08272402
3661,173.6,-41.7,92521930.1088519
3662,173.6,-41.6,92663254.56930923
3663,173.6,-41.5,92804291.07726577
3664,173.6,-41.4,92945039.24730055
3665,173.6,-41.3,93085498.6946299
3666,173.6,-41.2,93225669.03555319
3667,173.6,-41.1,93365549.88776052
3668,173.6,-41.0,93505140.86951467
3669,173.6,-40.9,93644441.60023698
3670,173.6,-40.8,93783451.70072073
3671,173.6,-40.7,93922170.79206568
3672,173.6,-40.6,94060598.49736775
3673,173.6,-40.5,94198734.43975309
3674,173.6,-40.4,94336578.2442598
3675,173.6,-40.3,94474129.53628054
3676,173.6,-40.2,94611387.94251515
3677,173.6,-40.1,94748353.09069729
3678,173.6,-40.0,94885024.60975865
3679,173.6,-39.9,95021402.12927337
3680,173.6,-39.8,95157485.27998672
3681,173.6,-39.7,95293273.69390348
3682,173.6,-39.6,95428767.00385223
3683,173.6,-39.5,95563964.84370656
3684,173.6,-39.4,95698866.84817533
3685,173.6,-39.3,95833472.65338707
3686,173.6,-39.2,95967781.8964219
3687,173.6,-39.1,96101794.21497497
3688,173.6,-39.0,96235509.24832001
3689,173.6,-38.9,96368926.63647313
3690,173.6,-38.8,96502046.0203155
3691,173.6,-38.7,96634867.04208635
3692,173.6,-38.6,96767389.34495823
3693,173.6,-36.7,99228089.3464018
3694,173.6,-36.6,99354563.90361482
3695,173.6,-36.5,99480732.48391482
3696,173.6,-36.4,99606594.75302961
3697,173.6,-36.3,99732150.37756544
3698,173.6,-36.2,99857399.02526364
3699,173.6,-36.1,99982340.36471125
3700,173.6,-36.0,100106974.06561899
3701,173.6,-35.9,100231299.79871
3702,173.6,-35.8,100355317.23575562
3703,173.6,-35.7,100479026.04945229
3704,173.6,-35.6,100602425.9135991
3705,173.6,-35.5,100725516.50290012
3706,173.6,-35.4,100848297.49338111
3707,173.6,-35.3,100970768.56157172
3708,173.6,-35.2,101092929.38552885
3709,173.6,-35.1,101214779.64398162
3710,173.6,-35.0,101336319.0167393
3711,173.6,-34.9,101457547.18485734
3712,173.6,-34.8,101578463.83001709
3713,173.6,-34.7,101699068.63520521
3714,173.6,-34.6,101819361.28457487
3715,173.6,-34.5,101939341.46252917
3716,173.6,-34.4,102059008.85545433
3717,173.7,-43.8,89488293.38969737
3718,173.7,-43.7,89635573.93836865
3719,173.7,-43.4,90075736.26279126
3720,173.7,-43.3,90221895.90952116
3721,173.7,-43.2,90367774.31767252
3722,173.7,-43.1,90513371.08413142
3723,173.7,-43.0,90658685.80662374
3724,173.7,-42.9,90803718.08427423
3725,173.7,-42.8,90948467.51680855
3726,173.7,-42.7,91092933.70525703
3727,173.7,-42.6,91237116.25151023
3728,173.7,-42.5,91381014.75876279
3729,173.7,-42.4,91524628.83075717
3730,173.7,-42.3,91667958.07298517
3731,173.7,-42.2,91811002.09106351
3732,173.7,-42.1,91953760.49250163
3733,173.7,-42.0,92096232.88526481
3734,173.7,-41.9,92238418.87855038
3735,173.7,-41.8,92380318.0827646
3736,173.7,-41.7,92521930.10882296
3737,173.7,-41.6,92663254.56927495
3738,173.7,-41.5,92804291.07728426
3739,173.7,-41.4,92945039.2472998
3740,173.7,-41.3,93085498.69459969
3741,173.7,-41.2,93225669.03555527
3742,173.7,-41.1,93365549.8877849
3743,173.7,-41.0,93505140.8695133
3744,173.7,-40.9,93644441.60022521
3745,173.7,-40.8,93783451.7007167
3746,173.7,-40.7,93922170.79204258
3747,173.7,-40.6,94060598.49733856
3748,173.7,-40.5,94198734.43978122
3749,173.7,-40.4,94336578.24425463
3750,173.7,-40.3,94474129.53629363
3751,173.7,-40.2,94611387.94247112
3752,173.7,-40.1,94748353.09070669
3753,173.7,-40.0,94885024.60972035
3754,173.7,-39.9,95021402.12927571
3755,173.7,-39.8,95157485.2799586
3756,173.7,-39.7,95293273.6938555
3757,173.7,-39.6,95428767.0038549
3758,173.7,-39.5,95563964.8437133
3759,173.7,-39.4,95698866.8481451
3760,173.7,-39.3,95833472.65339045
3761,173.7,-39.2,95967781.89639664
3762,173.7,-39.1,96101794.21502458
3763,173.7,-39.0,96235509.24828628
3764,173.7,-38.9,96368926.63648677
3765,173.7,-38.8,96502046.0203282
3766,173.7,-38.7,96634867.04204944
3767,173.7,-38.6,96767389.34491219
3768,173.7,-38.5,96899612.57301565
3769,173.7,-38.4,97031536.37129977
3770,173.7,-36.9,98974223.64409807
3771,173.7,-36.8,99101309.14769548
3772,173.7,-36.7,99228089.34638321
3773,173.7,-36.6,99354563.9035724
3774,173.7,-36.5,99480732.48393773
3775,173.7,-36.4,99606594.7530166
3776,173.7,-36.3,99732150.37755924
3777,173.7,-36.2,99857399.02524626
3778,173.7,-36.1,99982340.36468148
3779,173.7,-36.0,100106974.06559765
3780,173.7,-35.9,100231299.79870933
3781,173.7,-35.8,100355317.23573618
3782,173.7,-35.7,100479026.04947011
3783,173.7,-35.6,100602425.91358261
3784,173.7,-35.5,100725516.50295353
3785,173.7,-35.4,100848297.4933627
3786,173.7,-35.3,100970768.5615731
3787,173.7,-35.2,101092929.38554394
3788,173.7,-35.1,101214779.64394096
3789,173.7,-35.0,101336319.01671924
3790,173.7,-34.9,101457547.18487646
3791,173.7,-34.8,101578463.83000818
3792,173.7,-34.7,101699068.63524465
3793,173.7,-34.6,101819361.2845416
3794,173.7,-34.5,101939341.4625049
3795,173.7,-34.4,102059008.85545392
3796,173.8,-43.2,90367774.31767815
3797,173.8,-43.1,90513371.08413075
3798,173.8,-43.0,90658685.80667233
3799,173.8,-42.9,90803718.08424787
3800,173.8,-42.8,90948467.51680964
3801,173.8,-42.7,91092933.70526569
3802,173.8,-42.6,91237116.25152889
3803,173.8,-42.5,91381014.7587506
3804,173.8,-42.4,91524628.8308079
3805,173.8,-42.3,91667958.07296152
3806,173.8,-42.2,91811002.0910929
3807,173.8,-42.1,91953760.49250586
3808,173.8,-42.0,92096232.88528524
3809,173.8,-41.9,92238418.8785617
3810,173.8,-41.8,92380318.08274284
3811,173.8,-41.7,92521930.10880475
3812,173.8,-41.6,92663254.56929041
3813,173.8,-41.5,92804291.07724401
3814,173.8,-41.4,92945039.24733901
3815,173.8,-41.3,93085498.69460666
3816,173.8,-41.2,93225669.03558189
3817,173.8,-41.1,93365549.88773647
3818,173.8,-41.0,93505140.86949636
3819,173.8,-40.9,93644441.60022704
3820,173.8,-40.8,93783451.70069952
3821,173.8,-40.7,93922170.79206532
3822,173.8,-40.6,94060598.49736464
3823,173.8,-40.5,94198734.43978426
3824,173.8,-40.4,94336578.24427244
3825,173.8,-40.3,94474129.53626154
3826,173.8,-40.2,94611387.9424943
3827,173.8,-40.1,94748353.09069446
3828,173.8,-40.0,94885024.60974032
3829,173.8,-39.9,95021402.12927437
3830,173.8,-39.8,95157485.27998075
3831,173.8,-39.7,95293273.69387478
3832,173.8,-39.6,95428767.0038173
3833,173.8,-39.5,95563964.84370957
3834,173.8,-39.4,95698866.84816918
3835,173.8,-39.3,95833472.65338725
3836,173.8,-39.2,95967781.89641352
3837,173.8,-39.1,96101794.21500169
3838,173.8,-39.0,96235509.24832064
3839,173.8,-38.9,96368926.63646942
3840,173.8,-38.8,96502046.02034843
3841,173.8,-38.7,96634867.04205653
3842,173.8,-38.6,96767389.34495305
3843,173.8,-38.5,96899612.572949
3844,173.8,-38.4,97031536.37132904
3845,173.8,-38.3,97163160.38630319
3846,173.8,-38.2,97294484.26492348
3847,173.8,-37.0,98846833.17272078
3848,173.8,-36.9,98974223.64407924
3849,173.8,-36.8,99101309.14769796
3850,173.8,-36.7,99228089.34640443
3851,173.8,-36.6,99354563.90361632
3852,173.8,-36.5,99480732.4838889
3853,173.8,-36.4,99606594.7530142
3854,173.8,-36.3,99732150.37760025
3855,173.8,-36.2,99857399.02519794
3856,173.8,-36.1,99982340.36470091
3857,173.8,-36.0,100106974.0656365
3858,173.8,-35.9,100231299.798728
3859,173.8,-35.8,100355317.235715
3860,173.8,-35.7,100479026.04944322
3861,173.8,-35.6,100602425.91360173
3862,173.8,-35.5,100725516.50292802
3863,173.8,-35.4,100848297.4933547
3864,173.8,-35.3,100970768.56159228
3865,173.8,-35.2,101092929.38552728
3866,173.8,-35.1,101214779.64394203
3867,173.8,-35.0,101336319.01673773
3868,173.8,-34.9,101457547.18486756
3869,173.8,-34.8,101578463.83004747
3870,173.8,-34.7,101699068.6352135
3871,173.8,-34.6,101819361.28454491
3872,173.8,-34.5,101939341.46254168
3873,173.9,-43.1,90513371.08409788
3874,173.9,-43.0,90658685.80668108
3875,173.9,-42.9,90803718.08427459
3876,173.9,-42.8,90948467.5167593
3877,173.9,-42.7,91092933.70530346
3878,173.9,-42.6,91237116.25152318
3879,173.9,-42.5,91381014.75872844
3880,173.9,-42.4,91524628.8307629
3881,173.9,-42.3,91667958.07296799
3882,173.9,-42.2,91811002.09106462
3883,173.9,-42.1,91953760.49252063
3884,173.9,-42.0,92096232.88527131
3885,173.9,-41.9,92238418.87859055
3886,173.9,-41.8,92380318.08274612
3887,173.9,-41.7,92521930.10880642
3888,173.9,-41.6,92663254.56925832
3889,173.9,-41.5,92804291.07728614
3890,173.9,-41.4,92945039.24727675
3891,173.9,-41.3,93085498.69461496
3892,173.9,-41.2,93225669.03557122
3893,173.9,-41.1,93365549.88773443
3894,173.9,-41.0,93505140.8695279
3895,173.9,-40.9,93644441.60022992
3896,173.9,-40.8,93783451.70069814
3897,173.9,-40.7,93922170.79208551
3898,173.9,-40.6,94060598.49734129
3899,173.9,-40.5,94198734.43978441
3900,173.9,-40.4,94336578.2442573
3901,173.9,-40.3,94474129.53627707
3902,173.9,-40.2,94611387.94246204
3903,173.9,-40.1,94748353.090708
3904,173.9,-40.0,94885024.6097546
3905,173.9,-39.9,95021402.12924987
3906,173.9,-39.8,95157485.27997886
3907,173.9,-39.7,95293273.69383928
3908,173.9,-39.6,95428767.00385875
3909,173.9,-39.5,95563964.8437111
3910,173.9,-39.4,95698866.84815368
3911,173.9,-39.3,95833472.6533897
3912,173.9,-39.2,95967781.89639008
3913,173.9,-39.1,96101794.21500358
3914,173.9,-39.0,96235509.24831194
3915,173.9,-38.9,96368926.63646384
3916,173.9,-38.8,96502046.02031033
3917,173.9,-38.7,96634867.04206571
3918,173.9,-38.6,96767389.34496172
3919,173.9,-38.5,96899612.5729743
3920,173.9,-38.4,97031536.37127933
3921,173.9,-38.3,97163160.38628253
3922,173.9,-38.2,97294484.26497047
3923,173.9,-38.1,97425507.65574393
3924,173.9,-38.0,97556230.20779672
3925,173.9,-37.2,98591138.68225084
3926,173.9,-37.1,98719138.07232551
3927,173.9,-37.0,98846833.1727455
3928,173.9,-36.9,98974223.64406134
3929,173.9,-36.8,99101309.14768797
3930,173.9,-36.7,99228089.34640408
3931,173.9,-36.6,99354563.90355453
3932,173.9,-36.5,99480732.48390804
3933,173.9,-36.4,99606594.7529936
3934,173.9,-36.3,99732150.37760563
3935,173.9,-36.2,99857399.0252057
3936,173.9,-36.1,99982340.36472082
3937,173.9,-36.0,100106974.0656298
3938,173.9,-35.9,100231299.79868796
3939,173.9,-35.8,100355317.23574683
3940,173.9,-35.7,100479026.04943469
3941,173.9,-35.6,100602425.91358252
3942,173.9,-35.5,100725516.502942
3943,173.9,-35.4,100848297.4933492
3944,173.9,-35.3,100970768.56160086
3945,173.9,-35.2,101092929.3855358
3946,173.9,-35.1,101214779.64392316
3947,173.9,-35.0,101336319.01676443
3948,173.9,-34.9,101457547.1848436
3949,173.9,-34.8,101578463.83004703
3950,173.9,-34.7,101699068.63519955
3951,173.9,-34.6,101819361.284576
3952,173.9,-34.5,101939341.46248794
